gene_name,gene_length,nucleotide_overlap,median_coverage,mean_coverage,reads_mapped,num_nts_in_reads
miz:BAB75_15250,3348,150,0.0,0.044504181600955796,1,150
miz:BAB75_06470,774,120,0.0,0.15374677002583978,1,120
miz:BAB75_06475,882,34,0.0,0.03741496598639456,1,34
miz:BAB75_20255,747,150,0.0,0.1994645247657296,1,150
miz:BAB75_03180,489,150,0.0,0.3047034764826176,1,150
miz:BAB75_17470,1047,231,0.0,0.218720152817574,2,231
miz:BAB75_21605,1176,150,0.0,0.12670068027210885,1,150
miz:BAB75_04780,672,150,0.0,0.22172619047619047,1,150
miz:BAB75_01255,927,150,0.0,0.16073354908306364,1,150
miz:BAB75_14630,918,150,0.0,0.16230936819172112,1,150
miz:BAB75_13585,984,150,0.0,0.15142276422764228,1,150
miz:BAB75_15555,534,150,0.0,0.27902621722846443,1,150
miz:BAB75_04760,1392,150,0.0,0.10704022988505747,1,150
miz:BAB75_16445,1041,56,0.0,0.052833813640730067,1,56
miz:BAB75_10425,1005,106,0.0,0.1044776119402985,1,106
miz:BAB75_24960,981,12,0.0,0.011213047910295617,1,12
miz:BAB75_26035,915,63,0.0,0.06775956284153005,1,63
miz:BAB75_26040,1122,88,0.0,0.07754010695187166,1,88
miz:BAB75_26030,1506,150,0.0,0.09893758300132802,1,150
miz:BAB75_00750,1467,3,0.0,0.0013633265167007499,1,3
miz:BAB75_06090,987,150,0.0,0.15096251266464034,1,150
miz:BAB75_08485,4671,150,0.0,0.03189895097409548,1,150
miz:BAB75_24380,1296,150,0.0,0.11496913580246913,1,150
miz:BAB75_05555,1677,150,0.0,0.08884913536076326,1,150
miz:BAB75_02150,984,142,0.0,0.14329268292682926,1,142
arl:AFL94_09320,2391,150,0.0,0.06231702216645755,1,150
arl:AFL94_12745,843,128,0.0,0.1506524317912218,1,128
arl:AFL94_04590,1518,150,0.0,0.0981554677206851,1,150
arl:AFL94_09040,975,150,0.0,0.15282051282051282,1,150
arl:AFL94_10640,459,150,0.0,0.32461873638344224,1,150
arl:AFL94_11290,1158,150,0.0,0.12867012089810018,1,150
arl:AFL94_10410,76,67,1.0,0.868421052631579,1,67
arl:AFL94_10415,72,31,0.0,0.4166666666666667,1,31
arl:AFL94_08245,2004,150,0.0,0.07435129740518961,1,150
arl:AFL94_02415,744,102,0.0,0.135752688172043,1,102
arl:AFL94_10355,627,150,0.0,0.23763955342902712,1,150
arl:AFL94_13920,1365,150,0.0,0.10915750915750916,1,150
arl:AFL94_13640,1383,150,0.0,0.10773680404916848,1,150
arl:AFL94_15480,1467,150,0.0,0.10156782549420586,1,150
arl:AFL94_14710,1164,150,0.0,0.12800687285223367,1,150
arl:AFL94_11725,480,150,0.0,0.3104166666666667,1,150
arl:AFL94_03480,1209,150,0.0,0.12324234904880066,1,150
arl:AFL94_12675,756,150,0.0,0.1970899470899471,1,150
arl:AFL94_15655,2055,127,0.0,0.061313868613138686,1,127
arl:AFL94_10155,1071,150,0.0,0.13912231559290383,1,150
arl:AFL94_06750,2052,150,0.0,0.0726120857699805,1,150
arl:AFL94_08425,807,5,0.0,0.004956629491945477,1,5
arl:AFL94_11960,1002,150,0.0,0.14870259481037923,1,150
arl:AFL94_09085,2007,150,0.0,0.07424015944195317,1,150
arl:AFL94_15830,1503,150,0.0,0.09913506320691949,1,150
arl:AFL94_05900,3993,150,0.0,0.037315301778111695,1,150
arl:AFL94_03985,1611,150,0.0,0.09248913718187461,1,150
arl:AFL94_00055,1191,150,0.0,0.12510495382031905,1,150
arl:AFL94_10735,1515,150,0.0,0.09834983498349835,1,150
arl:AFL94_00810,3143,150,0.0,0.04740693604836144,1,150
arl:AFL94_12820,1242,150,0.0,0.11996779388083736,1,150
arl:AFL94_09690,738,150,0.0,0.2018970189701897,1,150
arl:AFL94_16175,2904,150,0.0,0.05130853994490358,1,150
arl:AFL94_06890,522,150,0.0,0.28544061302681994,1,150
arl:AFL94_15205,1422,150,0.0,0.10478199718706048,1,150
arl:AFL94_02225,2331,98,0.0,0.041613041613041614,1,98
arl:AFL94_14835,501,33,0.0,0.06387225548902195,1,33
arl:AFL94_01735,669,150,0.0,0.2227204783258595,1,150
arl:AFL94_00715,372,41,0.0,0.10752688172043011,1,41
arl:AFL94_00720,888,85,0.0,0.0945945945945946,1,85
arl:AFL94_09655,423,150,0.0,0.35224586288416077,1,150
arl:AFL94_02470,3143,140,0.0,0.044225262488068726,1,140
arl:AFL94_05155,1707,150,0.0,0.08728763913298183,1,150
arl:AFL94_05775,915,150,0.0,0.1628415300546448,1,150
arl:AFL94_00300,1353,150,0.0,0.11012564671101256,1,150
arl:AFL94_01710,1704,150,0.0,0.08744131455399061,1,150
arl:AFL94_04255,804,150,0.0,0.1853233830845771,1,150
arl:AFL94_14070,1515,150,0.0,0.09834983498349835,1,150
arl:AFL94_03460,1275,150,0.0,0.11686274509803922,1,150
arl:AFL94_14050,384,61,0.0,0.15625,1,61
arl:AFL94_14055,903,69,0.0,0.0753045404208195,1,69
arl:AFL94_05500,1755,150,0.0,0.0849002849002849,1,150
arl:AFL94_03935,3471,150,0.0,0.04292711034284068,1,150
arl:AFL94_02455,1452,150,0.0,0.10261707988980716,1,150
arl:AFL94_03450,1614,126,0.0,0.07744733581164807,1,126
arl:AFL94_03455,1209,28,0.0,0.022332506203473945,1,28
arl:AFL94_03745,936,150,0.0,0.15918803418803418,1,150
arl:AFL94_06220,1680,150,0.0,0.0886904761904762,1,150
arl:AFL94_10960,1485,150,0.0,0.10033670033670034,1,150
arl:AFL94_12255,957,46,0.0,0.047021943573667714,1,46
arl:AFL94_12260,2217,19,0.0,0.008119079837618403,1,19
marn:LN42_08125,2514,150,0.0,0.05926809864757359,1,150
marn:LN42_08135,2124,150,0.0,0.07015065913370998,1,150
marn:LN42_00775,1377,150,0.0,0.10820624546114742,1,150
marn:LN42_00220,846,300,0.0,0.35224586288416077,2,300
marn:LN42_07810,546,150,0.0,0.27289377289377287,1,150
marn:LN42_01550,1329,150,0.0,0.11211437170805116,1,150
marn:LN42_03500,2082,108,0.0,0.05139289145052834,1,108
marn:LN42_08875,1872,1,0.0,0.0,1,1
marn:LN42_08560,1038,150,0.0,0.14354527938342967,1,150
marn:LN42_06305,888,150,0.0,0.1677927927927928,1,150
marn:LN42_08175,306,150,0.0,0.4869281045751634,1,150
marn:LN42_07010,894,150,0.0,0.16666666666666666,1,150
marn:LN42_10895,993,142,0.0,0.1419939577039275,1,142
marn:LN42_10900,1251,9,0.0,0.006394884092725819,1,9
marn:LN42_00370,864,150,0.0,0.1724537037037037,1,150
marn:LN42_10215,1986,150,0.0,0.07502517623363544,1,150
marn:LN42_08870,723,150,0.0,0.20608575380359612,1,150
marn:LN42_10925,1260,129,0.0,0.10158730158730159,1,129
marn:LN42_03570,1854,141,0.0,0.07551240560949299,1,141
marn:LN42_00305,1296,150,0.0,0.11496913580246913,1,150
marn:LN42_06820,1347,54,0.0,0.03934669636228656,1,54
marn:LN42_09785,657,47,0.0,0.0700152207001522,1,47
marn:LN42_07180,1263,150,0.0,0.11797307996832937,1,150
marn:LN42_00710,2685,150,0.0,0.055493482309124764,1,150
marn:LN42_02175,561,150,0.0,0.26559714795008915,1,150
marn:LN42_02335,2172,150,0.0,0.06860036832412524,1,150
marn:LN42_09965,1353,106,0.0,0.07760532150776053,1,106
marn:LN42_06945,936,150,0.0,0.15918803418803418,1,150
marn:LN42_00960,960,24,0.0,0.023958333333333335,1,24
marn:LN42_00965,1422,108,0.0,0.07524613220815753,1,108
marn:LN42_09465,2073,150,0.0,0.07187650747708635,1,150
marn:LN42_00025,702,150,0.0,0.21225071225071226,1,150
marn:LN42_06130,2997,150,0.0,0.04971638304971638,1,150
marn:LN42_08750,1827,150,0.0,0.0815544608648057,1,150
marn:LN42_03115,573,150,0.0,0.2600349040139616,1,150
marn:LN42_03705,1584,150,0.0,0.09406565656565656,1,150
marn:LN42_04650,882,150,0.0,0.1689342403628118,1,150
marn:LN42_01525,558,150,0.0,0.2670250896057348,1,150
marn:LN42_01620,1503,150,0.0,0.09913506320691949,1,150
marn:LN42_03915,1872,150,0.0,0.07959401709401709,1,150
marn:LN42_10005,846,150,0.0,0.17612293144208038,1,150
marn:LN42_06985,1416,3,0.0,0.0014124293785310734,1,3
marn:LN42_06990,1224,123,0.0,0.09967320261437909,1,123
marn:LN42_08190,2196,27,0.0,0.011839708561020037,1,27
marn:LN42_04165,2289,48,0.0,0.02053298383573613,1,48
marn:LN42_04170,813,55,0.0,0.06642066420664207,1,55
marn:LN42_01080,1431,150,0.0,0.10412299091544375,1,150
marn:LN42_03890,888,42,0.0,0.04617117117117117,1,42
marn:LN42_03895,630,86,0.0,0.1349206349206349,1,86
marn:LN42_03730,684,150,0.0,0.21783625730994152,1,150
marn:LN42_10395,1071,150,0.0,0.13912231559290383,1,150
marn:LN42_04930,1704,150,0.0,0.08744131455399061,1,150
marn:LN42_07075,1035,150,0.0,0.14396135265700483,1,150
marn:LN42_10425,1371,150,0.0,0.10867979576951131,1,150
marn:LN42_03550,912,150,0.0,0.16337719298245615,1,150
marn:LN42_05700,642,55,0.0,0.08411214953271028,1,55
marn:LN42_05705,987,63,0.0,0.06281661600810537,1,63
marn:LN42_07015,1551,150,0.0,0.09606705351386202,1,150
marn:LN42_05580,1416,150,0.0,0.10522598870056497,1,150
marn:LN42_00970,2820,125,0.0,0.04397163120567376,1,125
marn:LN42_10980,450,150,0.0,0.33111111111111113,1,150
marn:LN42_04750,456,10,0.0,0.019736842105263157,1,10
marn:LN42_04755,186,127,1.0,0.6774193548387096,1,127
marn:LN42_04945,1839,150,0.0,0.08102229472539424,1,150
marn:LN42_01150,1950,150,0.0,0.07641025641025641,1,150
bxy:BXY_18520,618,150,0.0,0.24110032362459546,1,150
bxy:BXY_19450,2157,150,0.0,0.06907742234585072,1,150
bxy:BXY_48120,1209,150,0.0,0.12324234904880066,1,150
bxy:BXY_22970,1011,300,0.0,0.29475766567754697,2,300
bxy:BXY_21130,1086,150,0.0,0.13720073664825047,1,150
bxy:BXY_10450,1413,78,0.0,0.05449398443029016,1,78
bxy:BXY_37390,4875,150,0.0,0.030564102564102563,1,150
bxy:BXY_03600,2097,150,0.0,0.07105388650453028,1,150
bxy:BXY_19390,957,149,0.0,0.15464994775339602,1,149
bxy:BXY_47620,1149,130,0.0,0.1122715404699739,1,130
bxy:BXY_34330,2760,150,0.0,0.05398550724637681,1,150
bxy:BXY_05410,1131,150,0.0,0.1317418213969938,1,150
bxy:BXY_31910,1149,63,0.0,0.053959965187119235,1,63
bxy:BXY_31920,972,78,0.0,0.07921810699588477,1,78
bxy:BXY_18120,3159,150,0.0,0.047166824944602725,1,150
bxy:BXY_05390,711,44,0.0,0.06047819971870605,1,44
bxy:BXY_31640,2568,45,0.0,0.017133956386292833,1,45
bxy:BXY_11660,969,150,0.0,0.15376676986584106,1,150
bxy:BXY_38780,1158,150,0.0,0.12867012089810018,1,150
bxy:BXY_23050,2190,150,0.0,0.06803652968036529,1,150
bxy:BXY_09330,2532,150,0.0,0.058846761453396526,1,150
bxy:BXY_20600,1107,150,0.0,0.13459801264679314,1,150
bxy:BXY_03840,3255,150,0.0,0.04577572964669739,1,150
bxy:BXY_36890,1281,150,0.0,0.11631537861046058,1,150
bxy:BXY_18580,4284,150,0.0,0.03478057889822596,1,150
bxy:BXY_29140,1206,150,0.0,0.12354892205638475,1,150
bxy:BXY_20190,333,28,0.0,0.08108108108108109,1,28
bxy:BXY_20200,657,106,0.0,0.1598173515981735,1,106
bxy:BXY_03770,1236,150,0.0,0.12055016181229773,1,150
bxy:BXY_19760,2034,150,0.0,0.07325467059980334,1,150
bxy:BXY_01260,1470,150,0.0,0.10136054421768707,1,150
bxy:BXY_43820,3219,150,0.0,0.04628766697732215,1,150
bxy:BXY_30020,1086,150,0.0,0.13720073664825047,1,150
bxy:BXY_32290,2013,150,0.0,0.07401887729756582,1,150
bxy:BXY_18930,2997,150,0.0,0.04971638304971638,1,150
bxy:BXY_30240,2184,150,0.0,0.06822344322344322,1,150
bxy:BXY_18690,192,150,1.0,0.7760416666666666,1,150
bxy:BXY_43690,1206,115,0.0,0.0945273631840796,1,115
bxy:BXY_28060,1551,150,0.0,0.09606705351386202,1,150
bxy:BXY_14320,1848,39,0.0,0.020562770562770564,1,39
bxy:BXY_13450,1170,228,0.0,0.19316239316239317,2,228
bxy:BXY_04730,894,150,0.0,0.16666666666666666,1,150
bxy:BXY_46880,432,150,0.0,0.3449074074074074,1,150
bxy:BXY_34430,1251,300,0.0,0.23820943245403678,2,300
bxy:BXY_19830,2076,150,0.0,0.07177263969171484,1,150
bxy:BXY_35220,537,150,0.0,0.2774674115456238,1,150
bxy:BXY_15570,1545,300,0.0,0.1928802588996764,2,300
bxy:BXY_00140,1329,138,0.0,0.10308502633559068,1,138
bxy:BXY_T_49290,72,72,1.0,0.9861111111111112,1,72
bxy:BXY_T_49280,73,67,1.0,0.9041095890410958,1,67
bxy:BXY_39950,906,150,0.0,0.16445916114790288,1,150
bxy:BXY_00940,1407,150,0.0,0.10589907604832978,1,150
bxy:BXY_36510,3231,19,0.0,0.005571030640668524,1,19
bxy:BXY_36520,1662,126,0.0,0.07521058965102287,1,126
bxy:BXY_40250,927,150,0.0,0.16073354908306364,1,150
bxy:BXY_19260,558,150,0.0,0.2670250896057348,1,150
bxy:BXY_19960,2043,150,0.0,0.07293196279980421,1,150
bxy:BXY_21140,2523,150,0.0,0.05905667855727309,1,150
bxy:BXY_33190,747,150,0.0,0.1994645247657296,1,150
bxy:BXY_14830,1047,150,0.0,0.14231136580706782,1,150
bxy:BXY_17650,2064,150,0.0,0.07218992248062016,1,150
bxy:BXY_35730,957,150,0.0,0.15569487983281086,1,150
bxy:BXY_14020,1536,150,0.0,0.09700520833333333,1,150
bxy:BXY_T_49310,73,53,1.0,0.7123287671232876,1,53
bxy:BXY_13440,1356,150,0.0,0.10988200589970501,1,150
bxy:BXY_40420,996,84,0.0,0.08333333333333333,1,84
bxy:BXY_42570,999,150,0.0,0.14914914914914915,1,150
bxy:BXY_14840,1209,150,0.0,0.12324234904880066,1,150
bxy:BXY_01110,1233,150,0.0,0.12084347120843471,1,150
bxy:BXY_22260,1911,150,0.0,0.07796964939822083,1,150
bxy:BXY_31540,513,150,0.0,0.290448343079922,1,150
bxy:BXY_40290,549,150,0.0,0.27140255009107467,1,150
bxy:BXY_03200,2433,150,0.0,0.061241265926839296,1,150
bxy:BXY_36140,1695,150,0.0,0.08790560471976401,1,150
bxy:BXY_22350,1104,150,0.0,0.13496376811594202,1,150
mtue:J114_06265,1296,150,0.0,0.11496913580246913,1,150
mtue:J114_08790,783,129,0.0,0.16347381864623245,1,129
bcir:C2I06_00900,990,100,0.0,0.1,1,100
bcir:C2I06_00905,1518,15,0.0,0.00922266139657444,1,15
bcir:C2I06_03965,312,150,0.0,0.4775641025641026,1,150
bcir:C2I06_21615,1329,150,0.0,0.11211437170805116,1,150
bcir:C2I06_16865,1062,99,0.0,0.09227871939736347,1,99
bcir:C2I06_19785,1353,150,0.0,0.11012564671101256,1,150
bcir:C2I06_11195,1773,150,0.0,0.08403835307388607,1,150
bcir:C2I06_02070,2592,150,0.0,0.057484567901234566,1,150
bcir:C2I06_00770,1011,22,0.0,0.020771513353115726,1,22
bcir:C2I06_00775,357,74,0.0,0.20448179271708683,1,74
bcir:C2I06_11945,1191,150,0.0,0.12510495382031905,1,150
bcir:C2I06_21605,630,58,0.0,0.09047619047619047,1,58
bcir:C2I06_08000,1524,150,0.0,0.09776902887139108,1,150
bcir:C2I06_19560,945,136,0.0,0.14285714285714285,1,136
bcir:C2I06_00030,1512,150,0.0,0.09854497354497355,1,150
bcir:C2I06_11470,1629,150,0.0,0.09146715776550031,1,150
bcir:C2I06_23935,384,50,0.0,0.12760416666666666,1,50
bcir:C2I06_08340,669,150,0.0,0.2227204783258595,1,150
bcir:C2I06_00295,1329,150,0.0,0.11211437170805116,1,150
bcir:C2I06_00440,819,150,0.0,0.18192918192918192,1,150
bcir:C2I06_03225,882,45,0.0,0.049886621315192746,1,45
bcir:C2I06_17850,2160,150,0.0,0.06898148148148148,1,150
bcir:C2I06_23975,567,54,0.0,0.09347442680776014,1,54
bcir:C2I06_18105,1158,150,0.0,0.12867012089810018,1,150
emv:HQR01_14055,780,10,0.0,0.011538461538461539,1,10
emv:HQR01_00080,2937,150,0.0,0.05073203949608444,1,150
emv:HQR01_14675,1002,81,0.0,0.07984031936127745,1,81
emv:HQR01_04285,1173,171,0.0,0.14407502131287298,2,171
emv:HQR01_14440,2724,300,0.0,0.10939794419970632,2,300
emv:HQR01_10770,1026,150,0.0,0.145224171539961,1,150
emv:HQR01_01720,3201,446,0.0,0.13839425179631365,3,446
emv:HQR01_12210,345,113,0.0,0.32463768115942027,1,113
emv:HQR01_06945,4278,150,0.0,0.03482935951379149,1,150
emv:HQR01_13645,363,139,0.0,0.38016528925619836,1,139
emv:HQR01_13650,1047,160,0.0,0.15090735434574976,2,160
emv:HQR01_03195,720,150,0.0,0.20694444444444443,1,150
emv:HQR01_06975,1380,150,0.0,0.10797101449275362,1,150
emv:HQR01_09680,942,150,0.0,0.15817409766454352,1,150
emv:HQR01_08165,1314,150,0.0,0.11339421613394216,1,150
emv:HQR01_00485,921,150,0.0,0.16178067318132464,1,150
emv:HQR01_13200,4329,150,0.0,0.03441903441903442,1,150
emv:HQR01_11190,1248,29,0.0,0.022435897435897436,1,29
emv:HQR01_05165,1035,150,0.0,0.14396135265700483,1,150
emv:HQR01_09330,1230,150,0.0,0.12113821138211382,1,150
emv:HQR01_11490,291,150,1.0,0.5120274914089347,1,150
emv:HQR01_10530,768,25,0.0,0.03125,1,25
emv:HQR01_03995,906,150,0.0,0.16445916114790288,1,150
emv:HQR01_14715,408,73,0.0,0.17647058823529413,1,73
emv:HQR01_04705,2088,150,0.0,0.07136015325670499,1,150
emv:HQR01_04790,492,150,0.0,0.30284552845528456,1,150
emv:HQR01_09645,2211,150,0.0,0.0673903211216644,1,150
emv:HQR01_09880,1434,150,0.0,0.10390516039051603,1,150
emv:HQR01_05365,1233,149,0.0,0.12003244120032441,1,149
emv:HQR01_00260,891,150,0.0,0.16722783389450055,1,150
emv:HQR01_04780,798,150,0.0,0.18671679197994986,1,150
emv:HQR01_09090,3324,150,0.0,0.04482551143200963,1,150
emv:HQR01_05085,993,150,0.0,0.1500503524672709,1,150
emv:HQR01_12605,867,150,0.0,0.17185697808535177,1,150
emv:HQR01_07010,411,150,0.0,0.36253041362530414,1,150
emv:HQR01_04880,1827,150,0.0,0.0815544608648057,1,150
emv:HQR01_11460,534,150,0.0,0.27902621722846443,1,150
emv:HQR01_06855,1416,150,0.0,0.10522598870056497,1,150
emv:HQR01_00290,918,150,0.0,0.16230936819172112,1,150
emv:HQR01_11050,1224,150,0.0,0.12173202614379085,1,150
emv:HQR01_01515,1389,150,0.0,0.10727141828653708,1,150
emv:HQR01_04335,906,150,0.0,0.16445916114790288,1,150
emv:HQR01_08800,1044,133,0.0,0.12643678160919541,1,133
emv:HQR01_01890,2706,269,0.0,0.09866962305986696,2,269
emv:HQR01_03330,1395,150,0.0,0.10681003584229391,1,150
emv:HQR01_12745,3576,150,0.0,0.041666666666666664,1,150
emv:HQR01_11370,1335,150,0.0,0.11161048689138577,1,150
emv:HQR01_01750,2577,150,0.0,0.057819169577027554,1,150
emv:HQR01_02955,942,150,0.0,0.15817409766454352,1,150
emv:HQR01_04510,804,120,0.0,0.1480099502487562,1,120
emv:HQR01_08500,780,119,0.0,0.15128205128205127,1,119
emv:HQR01_12475,927,150,0.0,0.16073354908306364,1,150
emv:HQR01_01775,2871,156,0.0,0.05363984674329502,2,156
emv:HQR01_00875,549,150,0.0,0.27140255009107467,1,150
emv:HQR01_06285,975,150,0.0,0.15282051282051282,1,150
emv:HQR01_14220,921,48,0.0,0.051031487513572206,1,48
emv:HQR01_08445,723,150,0.0,0.20608575380359612,1,150
emv:HQR01_10345,939,150,0.0,0.15867944621938232,1,150
emv:HQR01_00355,990,44,0.0,0.043434343434343436,1,44
emv:HQR01_02785,732,68,0.0,0.09153005464480875,1,68
emv:HQR01_02790,1137,71,0.0,0.06156552330694811,1,71
emv:HQR01_00440,1290,226,0.0,0.17364341085271318,2,226
emv:HQR01_00265,1392,150,0.0,0.10704022988505747,1,150
emv:HQR01_05935,831,150,0.0,0.1793020457280385,1,150
emv:HQR01_02070,999,150,0.0,0.14914914914914915,1,150
emv:HQR01_08510,3492,150,0.0,0.04266895761741123,1,150
emv:HQR01_09070,1857,150,0.0,0.08023694130317717,1,150
emv:HQR01_04925,4656,150,0.0,0.03200171821305842,1,150
emv:HQR01_08285,1410,150,0.0,0.10567375886524823,1,150
emv:HQR01_13790,1416,150,0.0,0.10522598870056497,1,150
emv:HQR01_06170,2652,150,0.0,0.05618401206636501,1,150
emv:HQR01_06095,1182,150,0.0,0.1260575296108291,1,150
emv:HQR01_12535,2082,150,0.0,0.07156580211335255,1,150
emv:HQR01_12010,1878,150,0.0,0.07933972310969116,1,150
emv:HQR01_10645,1125,150,0.0,0.13244444444444445,1,150
emv:HQR01_05510,1032,150,0.0,0.14437984496124032,1,150
emv:HQR01_13155,516,150,0.0,0.28875968992248063,1,150
emv:HQR01_10350,756,150,0.0,0.1970899470899471,1,150
emv:HQR01_14295,1533,150,0.0,0.09719504240052185,1,150
emv:HQR01_10975,1323,150,0.0,0.1126228269085412,1,150
emv:HQR01_10355,855,91,0.0,0.10526315789473684,1,91
emv:HQR01_03615,627,150,0.0,0.23763955342902712,1,150
emv:HQR01_14520,1548,150,0.0,0.0962532299741602,1,150
emv:HQR01_02475,702,150,0.0,0.21225071225071226,1,150
emv:HQR01_08565,1284,150,0.0,0.11604361370716511,1,150
emv:HQR01_10095,1023,99,0.0,0.09579667644183773,1,99
emv:HQR01_14610,2430,150,0.0,0.06131687242798354,1,150
emv:HQR01_13135,1269,142,0.0,0.1111111111111111,1,142
emv:HQR01_12265,1296,1,0.0,0.0,1,1
emv:HQR01_11035,390,150,0.0,0.382051282051282,1,150
emv:HQR01_06235,2475,150,0.0,0.0602020202020202,1,150
emv:HQR01_09630,1293,150,0.0,0.11523588553750967,1,150
emv:HQR01_01770,2172,133,0.0,0.06077348066298342,1,133
emv:HQR01_00545,591,82,0.0,0.13705583756345177,1,82
emv:HQR01_02780,984,150,0.0,0.15142276422764228,1,150
emv:HQR01_00070,2754,150,0.0,0.05410312273057371,1,150
emv:HQR01_01685,1296,150,0.0,0.11496913580246913,1,150
emv:HQR01_04245,822,150,0.0,0.18126520681265207,1,150
emv:HQR01_11495,207,141,1.0,0.6763285024154589,1,141
emv:HQR01_13195,4191,150,0.0,0.0355523741350513,1,150
emv:HQR01_03925,816,150,0.0,0.18259803921568626,1,150
emv:HQR01_10305,975,63,0.0,0.06358974358974359,1,63
emv:HQR01_07250,2394,150,0.0,0.06223893065998329,1,150
emv:HQR01_03290,753,150,0.0,0.19787516600265603,1,150
emv:HQR01_11400,1056,44,0.0,0.04071969696969697,1,44
emv:HQR01_10775,2145,150,0.0,0.06946386946386947,1,150
emv:HQR01_07225,2424,164,0.0,0.06683168316831684,2,164
emv:HQR01_10575,897,39,0.0,0.042363433667781496,1,39
emv:HQR01_10580,1719,115,0.0,0.06631762652705062,1,115
emv:HQR01_00435,657,75,0.0,0.1126331811263318,1,75
emv:HQR01_12715,921,150,0.0,0.16178067318132464,1,150
emv:HQR01_08330,2040,150,0.0,0.07303921568627451,1,150
emv:HQR01_08905,966,150,0.0,0.15424430641821946,1,150
emv:HQR01_09265,936,150,0.0,0.15918803418803418,1,150
emv:HQR01_05185,495,150,0.0,0.301010101010101,1,150
emv:HQR01_11865,1179,150,0.0,0.1263782866836302,1,150
emv:HQR01_11770,2550,150,0.0,0.05843137254901961,1,150
emv:HQR01_01410,1269,150,0.0,0.11741528762805359,1,150
emv:HQR01_02205,1014,150,0.0,0.14694280078895464,1,150
emv:HQR01_14335,1164,150,0.0,0.12800687285223367,1,150
emv:HQR01_12220,552,150,0.0,0.26992753623188404,1,150
emv:HQR01_11115,1815,150,0.0,0.08209366391184574,1,150
emv:HQR01_09615,792,63,0.0,0.07828282828282829,1,63
emv:HQR01_11550,2094,150,0.0,0.07115568290353391,1,150
emv:HQR01_07635,1992,150,0.0,0.0747991967871486,1,150
emv:HQR01_07025,1458,150,0.0,0.10219478737997256,1,150
emv:HQR01_06925,1005,150,0.0,0.1482587064676617,1,150
emv:HQR01_03365,822,150,0.0,0.18126520681265207,1,150
emv:HQR01_02735,2187,150,0.0,0.06812985825331504,1,150
emv:HQR01_03135,816,23,0.0,0.02696078431372549,1,23
emv:HQR01_05055,1548,150,0.0,0.0962532299741602,1,150
emv:HQR01_06115,537,150,0.0,0.2774674115456238,1,150
emv:HQR01_03885,1572,150,0.0,0.09478371501272265,1,150
emv:HQR01_03170,585,150,0.0,0.2547008547008547,1,150
emv:HQR01_14375,1176,150,0.0,0.12670068027210885,1,150
emv:HQR01_12350,210,145,1.0,0.6857142857142857,1,145
chre:IE160_00090,711,150,0.0,0.20956399437412096,1,150
chre:IE160_03515,399,146,0.0,0.3634085213032581,1,146
chre:IE160_05205,915,64,0.0,0.06885245901639345,1,64
chre:IE160_04110,1182,150,0.0,0.1260575296108291,1,150
chre:IE160_08740,1245,150,0.0,0.11967871485943775,1,150
chre:IE160_02565,816,150,0.0,0.18259803921568626,1,150
chre:IE160_11535,495,144,0.0,0.28888888888888886,1,144
chre:IE160_06765,1737,37,0.0,0.02072538860103627,1,37
chre:IE160_06770,864,107,0.0,0.12268518518518519,1,107
chre:IE160_03125,1656,150,0.0,0.08997584541062802,1,150
chre:IE160_00295,1014,150,0.0,0.14694280078895464,1,150
chre:IE160_04310,1317,150,0.0,0.11313591495823842,1,150
chre:IE160_05845,900,104,0.0,0.11444444444444445,1,104
chre:IE160_12310,1395,209,0.0,0.21362007168458783,2,300
chre:IE160_06400,615,150,0.0,0.24227642276422764,1,150
chre:IE160_10505,744,150,0.0,0.20026881720430106,1,150
chre:IE160_06200,777,150,0.0,0.19176319176319176,1,150
chre:IE160_04850,1392,150,0.0,0.10704022988505747,1,150
chre:IE160_06165,264,150,1.0,0.5643939393939394,1,150
chre:IE160_02435,2487,150,0.0,0.059911540008041816,1,150
chre:IE160_02735,3546,150,0.0,0.04201917653694304,1,150
chre:IE160_01870,2190,300,0.0,0.13607305936073058,2,300
chre:IE160_08335,792,200,0.0,0.25,2,200
chre:IE160_02525,843,146,0.0,0.17200474495848161,1,146
chre:IE160_05985,630,150,0.0,0.2365079365079365,1,150
chre:IE160_01265,1035,150,0.0,0.14396135265700483,1,150
chre:IE160_02005,2409,150,0.0,0.061851390618513906,1,150
chre:IE160_06435,1239,150,0.0,0.12025827280064569,1,150
chre:IE160_04470,1083,150,0.0,0.13758079409048937,1,150
chre:IE160_05430,1386,150,0.0,0.1075036075036075,1,150
chre:IE160_02940,939,150,0.0,0.15867944621938232,1,150
chre:IE160_04000,753,150,0.0,0.19787516600265603,1,150
chre:IE160_02385,1674,150,0.0,0.08900836320191159,1,150
chre:IE160_01155,594,150,0.0,0.25084175084175087,1,150
chre:IE160_01255,618,150,0.0,0.24110032362459546,1,150
chre:IE160_09495,2895,150,0.0,0.05146804835924007,1,150
chre:IE160_05465,1266,83,0.0,0.06477093206951026,1,83
chre:IE160_06460,1722,150,0.0,0.08652729384436701,1,150
